example_id,pair_id,customer_tweet_id,customer_text_raw,customer_text_clean,prior_context,n_prior_context_turns,brand_reply_raw,provisional_intent,provisional_confidence,sampling_reason,labeling_status,gold_intent,gold_action,gold_escalation_rationale,label_confidence,annotator_notes
GOLD_0122,AmazonHelp_235177_235175,235177,@116439 does the devices work in Canada? Why can't we get them here?,does the devices work in Canada? Why can't we get them here?,[],0,"@172006 I'm sorry, but the Fire Stick and the Fire TV Stick doesn not work in Canada. ^MH",PRODUCT_INFO_QUESTION,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,PRODUCT_INFO_QUESTION,auto_handle,,,regional device availability question
GOLD_0123,AmazonHelp_235745_235747,235745,"@AmazonHelp Yes absolutely, change the password and it still says it’s wrong","Yes absolutely, change the password and it still says it’s wrong","[{'tweet_id': 235746, 'author_id': '172148', 'inbound': True, 'text': '@AmazonHelp I need help restoring an account? Trying to change an email address and it says it’s already in use'}
 {'tweet_id': 235744, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@172148 Thanks for reaching out! Have you tried resetting the password by following these steps: https://t.co/lxhirbisuj? ^RA'}]",2,@172148 We'd like to take a look at this with you. Please contact us using the link provided: https://t.co/jzvkhdlrK5 ^MH,ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,"already tried reset per context, still failing"
GOLD_0124,AmazonHelp_2480928_2480930,2480928,"@AmazonHelp yes, 10 times. I change it but can't login using my new p/w.","yes, 10 times. I change it but can't login using my new p/w.","[{'tweet_id': 2480929, 'author_id': '708894', 'inbound': True, 'text': ""@AmazonHelp hey guys, I've changed my p/w a few times but can't login with the new one. Please help :)""}
 {'tweet_id': 2480927, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@708894 Hey, Bel! Have you tried the ""forgot your password"" link so you can create a new password to login with? Let us know, we\'re here!^SK'}]",2,@708894 Try contacting us directly here: https://t.co/jzvkhdlrK5. You won't have to login. We'll be able to assist in real-time. ^SK,ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,"10 failed attempts per own statement, needs human"
GOLD_0125,AmazonHelp_1589419_1589418,1589419,"@AmazonHelp Hi, I'm trying to reset my password but my email won't work and I have a new phone number. What do I do?","Hi, I'm trying to reset my password but my email won't work and I have a new phone number. What do I do?",[],0,@488740 Hello! Please reach out to us via phone/chat so we can help: https://t.co/jzvkhdlrK5 ^RM,ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,password reset blocked by email/phone change
GOLD_0126,AmazonHelp_777217_777218,777217,"@AmazonHelp It's asking for login again, why I have to do so many things to get my money","It's asking for login again, why I have to do so many things to get my money","[{'tweet_id': 777212, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@305548 I'm sorry you haven't received the money. May I know if you have received any email with refund reference number? ^SH""}
 {'tweet_id': 777213, 'author_id': '305548', 'inbound': True, 'text': '@AmazonHelp This what my app is showing, can see any mail https://t.co/N8KyhG92R3'}
 {'tweet_id': 777215, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@305548 https://t.co/FVHYVvYegY and we'll reach out to you. (2/2) ^VM""}]",3,@305548 Kindly share your details by logging into your account so that we have your details to assist you with your concern. ^SA,ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,repeated login prompt blocking access to funds
GOLD_0127,AmazonHelp_617032_617034,617032,@AmazonHelp Thanks for the reply. Its when I login to Amazon Associates. https://t.co/hipxOfRxuV,Thanks for the reply. Its when I login to Amazon Associates. [URL],"[{'tweet_id': 617033, 'author_id': '266392', 'inbound': True, 'text': 'Amazon is actually down right now. @115821 @118919'}
 {'tweet_id': 617031, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@266392 I see that the Amazon's mobile application is working absolutely fine. If you are unable to access try uninstalling the App and reinstall. If you still have any concerns, please keep us posted. ^MD""}]",2,@266392 Thanks for flagging this to us. We'll get this reviewed internally. Please try again in sometime and keep us posted. ^CB,ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,Associates-program-specific login issue
GOLD_0128,AmazonHelp_2548097_2548095,2548097,"@AmazonHelp can't sign into account.Changed password 5 times,every time I'm told incorrect password.can't access contact page w/o signing in","can't sign into account.Changed password 5 times,every time I'm told incorrect password.can't access contact page w/o signing in",[],0,"@724098 My apologies. Which Amazon site do you use? https://t.co/nUUp5MLhYl, .co.uk, .de etc. ^DC",ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,"5 password changes still failing, locked out of contact page too"
GOLD_0129,AmazonHelp_796417_796418,796417,@AmazonHelp That link doesn’t take me anymore than asking me to login to the site.,That link doesn’t take me anymore than asking me to login to the site.,"[{'tweet_id': 796413, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@309907 We'd like to get this escalated to the correct team. Please use the link to contact us. We'd like to help! ^ZW""}
 {'tweet_id': 796414, 'author_id': '309907', 'inbound': True, 'text': '@AmazonHelp Are you guys escalating? If there is a rain or if the items are damaged will you guys offer me a refund??'}
 {'tweet_id': 796416, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@309907 To go over your options, please contact us via the link provided by ^MH. Thanks for reaching out.  ^CO'}]",3,"@309907 After signing in, please select An order I placed&gt;Where's my stuff?&gt;Contact option. We can discuss this more once connected. ^RA",ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,reset link loops back to login
GOLD_0130,AmazonHelp_633656_633657,633656,"@AmazonHelp When i try to use the link provided, it asks for me to login?. I tried to login/change my password i get the  message. THERE WAS A PROBLEM, WERE SORRY. WE WERNT ABLE TO IDENTIFY YOU GIVEN THE INFORMATION PROVIDED.","When i try to use the link provided, it asks for me to login?. I tried to login/change my password i get the message. THERE WAS A PROBLEM, WERE SORRY. WE WERNT ABLE TO IDENTIFY YOU GIVEN THE INFORMATION PROVIDED.","[{'tweet_id': 633649, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@270198 Thank you for the information! Can you tell us what was advised when speaking with us? ^AL'}
 {'tweet_id': 633652, 'author_id': '270198', 'inbound': True, 'text': '@AmazonHelp Can you contact me directly please  asap??'}
 {'tweet_id': 633655, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@270198 Thank you for clarifying; I'd like to have a member from our team look into this on your behalf. Please contact us using the following link: https://t.co/hApLpMlfHN ^WM""}]",3,"@270198 Visit the skip sign in link provided by AG. Select ""I cannot sign in to my account."" A phone number will be displayed which you may use. Have you tried the number? ^SJ",ACCOUNT_LOGIN,0.75,rare_intent_oversample,claude_reviewed_not_independent_human,ACCOUNT_LOGIN,escalate,account_security,,identity verification failing on reset
GOLD_0131,AmazonHelp_1399379_1399381,1399379,"@AmazonHelp Checked all, now what?","Checked all, now what?","[{'tweet_id': 1399380, 'author_id': '445392', 'inbound': True, 'text': ""@AmazonHelp when tracking says a package was delivered but you didn't get it, what do you do?""}
 {'tweet_id': 1399378, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@445392 If an order is marked as delivered, but isn't received, please follow the steps shown here: https://t.co/jvb1Vhil81 ^GR""}]",2,"@445392 If it's been over 36 hours since the package showed delivered, please phone us here: https://t.co/hApLpMlfHN for options. ^LB",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,escalate,insufficient_evidence,,"vague continuation, context needed"
GOLD_0132,AmazonHelp_809430_809429,809430,@AmazonHelp Phone number please,Phone number please,"[{'tweet_id': 809433, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@312875 We can't check your account here. You can get an order update here: https://t.co/aaDyEzjw8c? ^MC""}
 {'tweet_id': 809432, 'author_id': '312875', 'inbound': True, 'text': '@AmazonHelp Same thing as whats on yr app, same dates 6th \n+2 and the 8th'}
 {'tweet_id': 809431, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@312875 Apologies - pls contact us so we can assist :  https://t.co/JzP7hlA23B  ^TD'}]",3,"@312875 Hi Nina, you can select phone at the bottom of the page there. ^AT",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,other,,explicit request for phone contact
GOLD_0133,AmazonHelp_281011_281013,281011,@AmazonHelp Eta was tuesday,Eta was tuesday,"[{'tweet_id': 281012, 'author_id': '182958', 'inbound': True, 'text': '@116324 everytime @115830 uses Hermes either my delivery is late a week or lost, please stop using hermes.'}
 {'tweet_id': 281010, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@182958 Sorry about this. Do you have a current order that you are waiting on? Is there a tracking update?: https://t.co/aaDyEz1VgE ^PK'}]",2,@182958 My apologies. Is it still in transit? ^PK,ORDER_STATUS,0.75,short_ambiguous,claude_reviewed_not_independent_human,ORDER_STATUS,auto_handle,,,short ETA follow-up
GOLD_0134,AmazonHelp_1845981_1845982,1845981,@AmazonHelp It's been approved,It's been approved,"[{'tweet_id': 1845977, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@552944 Hello Marc! The Amazon Platinum MasterCard is approved by NewDay. They can be contacted here: https://t.co/Dkay9PJRrg ^TM https://t.co/YAmBOYLYTd'}
 {'tweet_id': 1845978, 'author_id': '552944', 'inbound': True, 'text': '@AmazonHelp But I have already activated the card?'}
 {'tweet_id': 1845980, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@552944 After approval your gift card will be automatically applied to your account here: https://t.co/a4b6krbsfB ^GR'}]",3,"@552944 Marc, since your credit card has been approved, is the gift card now on your account? Keep us posted. Thanks. ^SE",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,"confirmation, no new ask"
GOLD_0135,AmazonHelp_326366_326367,326366,@AmazonHelp That did nothing to help,That did nothing to help,"[{'tweet_id': 326362, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@193750 Have you had a chance to have us look into this and take feedback and look into options: https://t.co/hApLpMlfHN ^DO'}
 {'tweet_id': 326363, 'author_id': '193750', 'inbound': True, 'text': '@AmazonHelp Have this problem. Ever'}
 {'tweet_id': 326365, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@193750 We'd like to look into this further with you, Coy. Please reach out to us through the link previously provided. ^HC""}]",3,@193750 I'm sorry! What guidance was given when you reached out to our customer service? ^AH,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,prior troubleshooting step failed
GOLD_0136,AmazonHelp_1843606_1843605,1843606,"@AmazonHelp Have done, thanks.","Have done, thanks.","[{'tweet_id': 1843608, 'author_id': '552389', 'inbound': True, 'text': '@AmazonHelp Box left out on wet grass and book is water damaged. Please can we arrange a replacement. https://t.co/le2cMXxy1o'}
 {'tweet_id': 1843607, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@552389 Oh no, I'm sorry you received your book in this condition! Please contact our support team using this link so we can review return/replacement options with you: https://t.co/JzP7hlA23B ^WM""}]",2,"@552389 You're welcome! Don't hesitate to post back if you have any other questions or concerns. In the meantime, I hope you take care and have a great rest of your weekend! ^BV",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,"thanks, done"
GOLD_0137,AmazonHelp_2103655_2103657,2103655,@AmazonHelp Everything!!!! @115821 is Life,Everything!!!! is Life,"[{'tweet_id': 2103656, 'author_id': '621108', 'inbound': True, 'text': 'Im addicted to @115821'}
 {'tweet_id': 2103654, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@621108 We feel the same! 😍 What do you like to buy? ^KI'}]",2,@621108 Glad to hear you're finding things you LOVE! We appreciate your loyalty and feedback!!! 😁 📦 ^KN,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,OTHER_UNCLEAR,auto_handle,,,unclear/positive fragment
GOLD_0138,AmazonHelp_932228_932229,932228,@AmazonHelp Tried again :(,Tried again :(,"[{'tweet_id': 932224, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@341132 Do you have access to an app store on a smart phone where you can get the remote application? ^MC'}
 {'tweet_id': 932225, 'author_id': '341132', 'inbound': True, 'text': '@AmazonHelp I have the app but it can’t find the fire stick :( https://t.co/u33XchOTN7'}
 {'tweet_id': 932226, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@341132 Can you turn off the fire stick and restart your Wifi router and attempt this again? ^MC'}]",3,"@341132 Hey, please reach out- https://t.co/JzP7hlA23B a digital specialist will be happy to troubleshoot further. Keep us posted ^TP",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,escalate,insufficient_evidence,,retry failed per own statement
GOLD_0139,AmazonHelp_309477_309479,309477,@AmazonHelp Any update on this,Any update on this,"[{'tweet_id': 309478, 'author_id': '189917', 'inbound': True, 'text': '@115850 Can you see, these guys selling AMAZON PACKING TAPE. People can fake ur courier service, https://t.co/fPPAqW57te https://t.co/Ml5mwU0Qj0'}
 {'tweet_id': 309476, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@189917 Thanks for flagging this. We'll have this reviewed internally. ^SQ""}]",2,"@189917 I understand your concern. This being an internal review, we wouldn't be able to provide the outcome. ^MK",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,status check-in on active case
GOLD_0140,AmazonHelp_959364_959362,959364,@AmazonHelp hi please check dms,hi please check dms,[],0,@347614 Hi! We have reached out to you via DM. ^AL,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,directing to DMs
GOLD_0141,AmazonHelp_1189456_1189457,1189456,@AmazonHelp Ok cool,Ok cool,"[{'tweet_id': 1189452, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@399598 Could you help us with the estimated delivery date provided in the order confirmation email? ^HK'}
 {'tweet_id': 1189453, 'author_id': '399598', 'inbound': True, 'text': ""@AmazonHelp It's 27 Oct""}
 {'tweet_id': 1189455, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@399598 I request you to wait until the estimated delivery date and I'm positive that the product will be delivered to you. ^AH""}]",3,@399598 Appreciate your patience and understanding. Do keep us posted. ^MM,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,acknowledgement
GOLD_0142,AmazonHelp_1597005_1597006,1597005,@AmazonHelp Merci beaucoup.,Merci beaucoup.,"[{'tweet_id': 1597002, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@490602 C'était une erreur isolée, pas de chance que ça se répète. Et puis nous sommes toujours là pour rectifier le tir si besoin ^KD""}
 {'tweet_id': 1597003, 'author_id': '490602', 'inbound': True, 'text': '@AmazonHelp Un geste commercial serait possible pour tout ce désagrément ?'}
 {'tweet_id': 1597004, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@490602 N'ayant pas accès à votre compte depuis Twitter, je vous invite à faire la demande à notre SAV via: https://t.co/hgIrz98cdI ^FA""}]",3,@490602 Au plaisir :) ^MA,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,"thanks (French, should have been filtered by lang detector but wasn't -- short-text langdetect limitation)"
GOLD_0143,AmazonHelp_531500_531498,531500,@119356 @AmazonHelp @115850  kindly update,kindly update,"[{'tweet_id': 531515, 'author_id': '243136', 'inbound': True, 'text': '@119356 @119356 I have DM you the screenshot of the order and contact no I need you to call me now'}
 {'tweet_id': 531514, 'author_id': '243136', 'inbound': True, 'text': '@119356 @AmazonHelp'}
 {'tweet_id': 531513, 'author_id': '243136', 'inbound': True, 'text': '@119356 @AmazonHelp @AmazonHelp I need you to call me now'}]",3,@243136 We apologize for the delay. Allow our support team to investigate this. You can report this here: https://t.co/R3EfhyZiK1. Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.^CB,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,status nudge
GOLD_0144,AmazonHelp_579855_579856,579855,@AmazonHelp They said 1-2 hours.,They said 1-2 hours.,"[{'tweet_id': 579852, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@256566 Sarah, please keep us posted on the outcome after you speak with a manager. ^SM'}
 {'tweet_id': 579853, 'author_id': '256566', 'inbound': True, 'text': ""@AmazonHelp It's been over 2 hours and I haven't received a call, so not convinced I am going to hear from anyone.""}
 {'tweet_id': 579854, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@256566 Were we able to provide a time frame for the call back, Sarah? ^AB'}]",3,@256566 We're unable to access account details over social media but want to ensure you get the help you need! Give us another chance to look into this via phone or chat here: https://t.co/JzP7hlA23B. Let us know what information is provided! ^CS,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,relaying info given by brand
GOLD_0145,AmazonHelp_409665_409667,409665,@AmazonHelp Sold by Amazon https://t.co/Bt210HA8PT,Sold by Amazon [URL],"[{'tweet_id': 409666, 'author_id': '212689', 'inbound': True, 'text': '@115821 I love you, but what is going on?!? This is going to be the 3rd failure to ship. Over a month for a suitcase - my trip came &amp; went. https://t.co/lUJ8CqNVYx'}
 {'tweet_id': 409664, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@212689 I'm very sorry for this wait. Was this item shipped and sold by Amazon or a Third-Party seller? ^DO""}]",2,"@212689 I certainly understand your frustration! We still expect it to arrive on time. If you don't receive it by tomorrow, let us know! ^HC",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,context continuation with link
GOLD_0146,AmazonHelp_1351768_1351767,1351768,@115821 where is my package??,where is my package??,[],0,@435224 I'm sorry for the wait! Have we missed the delivery date confirmed via e-mail here: https://t.co/Y5jpI9gRhE ^LL,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ORDER_STATUS,auto_handle,,,generic status request
GOLD_0147,AmazonHelp_2952221_2952222,2952221,@AmazonHelp Not even once.,Not even once.,"[{'tweet_id': 2952217, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@815183 I'm so sorry that your parcels have not been collected yet, Ash. Do you know which carrier arranged to retrieve these? ^SP""}
 {'tweet_id': 2952218, 'author_id': '815183', 'inbound': True, 'text': '@AmazonHelp Hermes'}
 {'tweet_id': 2952220, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@815183 Thank you for letting us know. Have they attempted to collect your parcels? ^KH'}]",3,@815183 Hmm. That's strange. Let's look into this in real time! Please reach out to us here: https://t.co/JzP7hlA23B. ^AL,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,short negative confirmation
GOLD_0148,AmazonHelp_1264413_1264414,1264413,@AmazonHelp Provided the details,Provided the details,"[{'tweet_id': 1262842, 'author_id': '415769', 'inbound': True, 'text': '@115850 lost trust on Amazon due to extremely poor customer service and escalation process for delivery delay of below order. https://t.co/5M0V3gz6Zl'}
 {'tweet_id': 1262843, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@415769 Sorry about the inconvenience. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and I'll reach out to you. 1/2 ^KC""}]",2,@415769 Thank you for writing back to us. We're right on it! ^PR,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,confirming details sent
GOLD_0149,AmazonHelp_969159_969160,969159,@AmazonHelp Still no orders show up,Still no orders show up,"[{'tweet_id': 969155, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@350052 Were the orders canceled or placed on another account? ^CO'}
 {'tweet_id': 969156, 'author_id': '350052', 'inbound': True, 'text': '@AmazonHelp No they just disappeared. I tried to locate the sellers, but it looks like they don’t exit either. So I don’t know what to do.'}
 {'tweet_id': 969157, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@350052 Use the bottom half of the linked page and choose the options closest to yours to bring up contact options. ^DO'}]",3,@350052 Did you receive an order confirmation e-mail when you placed the order? Have you checked your e-mail for any order updates? ^CO,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,"orders not showing at all, possible account/technical issue"
GOLD_0150,AmazonHelp_29500_29497,29500,@AmazonHelp Of course I have!,Of course I have!,"[{'tweet_id': 29510, 'author_id': '122485', 'inbound': True, 'text': 'Still waiting for @115830 to call me regarding my complaint about their poor Prime service. Was supposed to happen on 28/10/17... 😡'}
 {'tweet_id': 29506, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@122485 I'm sorry to hear this! Have you checked for any e-mails indicating they haven't been able to reach you? ^MJ""}]",2,"@122485 Hi, did we provide a time line for when you should expect an update? ^TS",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,confirmation
GOLD_0151,AmazonHelp_2495436_2495437,2495436,@AmazonHelp USPS for both orders,USPS for both orders,"[{'tweet_id': 2495432, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@712207 we can. Was the item shipped by Amazon or a third-party seller? You can view this here: https://t.co/Y5jpI9gRhE. ^HC (2/2)'}
 {'tweet_id': 2495433, 'author_id': '712207', 'inbound': True, 'text': '@AmazonHelp 7 items split between 2 orders. 2 of those orders are non-amazon, the rest all say amazon llc'}
 {'tweet_id': 2495435, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@712207 While we appreciate that info, we need to know who the physical carrier was. You can find that info with the same link. 😊 ^JD'}]",3,@712207 Thanks for letting us know! Please allow us to look into this further with you here: https://t.co/hApLpMlfHN ^QJ,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,carrier info relay
GOLD_0152,AmazonHelp_2171888_2171886,2171888,@119625 why is #Fringe removed??,why is #Fringe removed??,[],0,"@254864 I'm sorry, unfortunately this series is no longer available. We will let you know when it's back. ^JC",OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,DIGITAL_CONTENT_DEVICE,auto_handle,,,content catalog removal question
GOLD_0153,AmazonHelp_40419_40420,40419,@AmazonHelp Allready revert,Allready revert,"[{'tweet_id': 40415, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@120261 Could you check here: https://t.co/8DAc10S7ww and let us know If you have received any correspondence from our team? ^NK'}
 {'tweet_id': 40417, 'author_id': '120261', 'inbound': True, 'text': '@AmazonHelp But i am not ready for self return because i have not arrange it my self this is headache for me so please provide from your courier service'}
 {'tweet_id': 40418, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@120261 You should have received an email from us, please check and revert. ^HN'}]",3,@120261 Thanks for keeping us posted. You will receive a correspondence from our team shortly. ^PR,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,broken-English confirmation
GOLD_0154,AmazonHelp_1728570_1728572,1728570,@AmazonHelp its solved.,its solved.,"[{'tweet_id': 1728571, 'author_id': '522619', 'inbound': True, 'text': '@115850 \nKindly make sure someone wth more understanding calls me to solve my issue\n7838065341\n7651902022'}
 {'tweet_id': 1728569, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@522619 provide your contact details as we consider them to be personal information. Our Twitter page is visible to public. 2/2 ^BV'}]",2,@522619 Thank you for the confirmation. Do let us know for any further concern. ^AM,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,confirmed resolved
GOLD_0155,AmazonHelp_1291972_1291971,1291972,@AmazonHelp this is bullshit. https://t.co/zwfVRR8VzJ,this is bullshit. [URL],[],0,@422135 I'm so sorry to see this has happened! We want to help! Have you viewed available options here?: https://t.co/0uuBiitwtU ^SD,OTHER_UNCLEAR,0.4,short_ambiguous,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,other,,"hostile tone, ambiguous target, linked evidence not visible"
GOLD_0156,AmazonHelp_1370171_1370172,1370171,@AmazonHelp ...and still hasn’t shipped. There’s an hour and half left and I’ve wasted my whole evening waiting when I should have left hours earlier,...and still hasn’t shipped. There’s an hour and half left and I’ve wasted my whole evening waiting when I should have left hours earlier,"[{'tweet_id': 1370164, 'author_id': '438934', 'inbound': True, 'text': '@AmazonHelp I need help.'}
 {'tweet_id': 1370165, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@438934 Thanks for reaching out to us today, Mitch! What can we help you with? Please don't include any personal account information! ^ML""}
 {'tweet_id': 1370170, 'author_id': '438934', 'inbound': True, 'text': '@AmazonHelp I ordered an item Monday morning for 1-day shipping for a trip this weekend. It says it’s gonna be delivered today by 8PM and ...cont.'}]",3,@438934 I'm sorry for the wait you've been through! Could you provide us a link to the item so we may check the current availability? ^WM,ORDER_STATUS,0.75,multi_turn_context,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,still not shipped near deadline
GOLD_0157,AmazonHelp_985114_985116,985114,"@AmazonHelp why i am investing my money to get a product almost in a month, Is AMAZON known for this type of customer service.","why i am investing my money to get a product almost in a month, Is AMAZON known for this type of customer service.","[{'tweet_id': 985110, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@353499 That's unusual. Have you reported this to our support team here: https://t.co/HQhpS2qeEd? We'll definitely look into it. ^PS""}
 {'tweet_id': 985111, 'author_id': '353499', 'inbound': True, 'text': '@AmazonHelp @AmazonHelp he said it will reach ASAP, now what can i do i paid order amount 20 days ago'}
 {'tweet_id': 985112, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@353499 the delivery estimate mentioned here: https://t.co/uwYQF6fVr3 2/2 ^EM'}]",3,@353499 Orders are delivered as per the estimated delivery date provided while placing the order. Kindly wait for the same. ^PS,COMPLAINT_SERVICE_QUALITY,0.75,multi_turn_context,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,near month-long wait
GOLD_0158,AmazonHelp_420265_420266,420265,@AmazonHelp dear help while purchasing the product yhe date was 7 oct now it is 18 oct. you dont miss you just push the date,dear help while purchasing the product yhe date was 7 oct now it is 18 oct. you dont miss you just push the date,"[{'tweet_id': 420260, 'author_id': '170026', 'inbound': True, 'text': '@115850 ye delhi m hi ghumta rahega ya vaha se nikalega bhi???? https://t.co/swbgtkZpD4'}
 {'tweet_id': 420261, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@170026 We're sorry for the trouble. However, Orders are delivered as per estimated delivery date assigned by the system.(1/2)^RS""}]",2,@170026 I'm positive the tracking will be updated and also your order will be delivered by then. (2/2) ^VM,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,delivery date pushed 11 days
